,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
2917,93923-19331522,9,33857,41854,USA,2021-06-17,0,0,Listed for sale,1623888000000.0,2895000.0,1193.0,Carmel,CA,2006,24936 Valley Way,93923.0,-121.9129867553711,36.5609130859375,0,A custom built Al Saroyan home with exceptional quality throughout. The property is fully fenced with an electric gate and courtyard door providing ultimate privacy in the heart of Carmel. Built in 2006 the current owner made further improvements including taking the kitchen down to the studs to create a showcase gourmet kitchen completed in 2020. Custom shelving wooden shutters and fresh landscaping are just some of the other improvements. This single level home boasts an open floor plan a large two car garage four bedrooms in the main house and a separate studio or office complete with a kitchenette. The flat entirely useable lot enjoys a gorgeous outdoor fireplace and dining area multiple patios and a newly installed turf side yard. This property has everything going for it: a convenient Carmel location generous square footage and exceptional finishes.,USD,2426.0,2426.0,sqft,3.0,4.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Monterey County
2918,93923-19388953,9,33858,41854,USA,2021-06-16,0,0,Listed for sale,1623801600000.0,1095000.0,473.0,Carmel,CA,1985,37771 Palo Colorado Rd,93923.0,-121.86453247070312,36.387916564941406,0,Nestled atop a lovely hill deep in Palo Colorado Canyon is where you will find this two-story oasis in the woods. Located inland of the Big Sur coastline this beautiful home sits on nearly 4 acres and boasts a spectacular view of the hills all the way to the Pacific Ocean. It features 4 bedrooms and 3 bathrooms a guest quarters on the lower level with its own kitchen and living space complete with private entry from a covered deck. The upper level is bright and sunny with vaulted ceilings and windows from floor to ceiling that brighten the kitchen dining room and living room. The large upstairs kitchen has a modern look with its open floor plan generous cupboard space and stainless-steel appliances. The master bedroom offers a fully enclosed sun porch finished with a slate stone floor. Outside there are lots of open spaces with endless potential. The view from the roomy redwood deck that surrounds the upper level must be seen to be appreciated. Come see for yourself!,USD,2315.0,2315.0,Acres,3.0,4.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Monterey County
2919,93923-136796625,9,33859,41854,USA,2021-06-15,0,0,Listed for sale,1623715200000.0,750000.0,0.0,Carmel,CA,0,38771 Palo Colorado Rd,93923.0,-121.85629272460938,36.37649917602539,0,WHALE ROCK AT TWIN PEAKS Remote & secluded private wilderness kingdom. At 3000 ft in the Santa Lucia Mountains above the northern Big Sur coast this property has 120 acres with vast forever ocean views across the forested canyons below to the Pacific Ocean. Surrounded by the Ventana Wilderness the land has a level of peace tranquility and solitude rarely found anywhere else. There is a four-wheel drive road access from Palo Colorado along Rocky Creek to Twin Peaks. With its own internal road system and useable storage structures this land is ready for homesteading farming or your own private retreat. The property has extensive areas of flat workable land in addition to 2 year-round springs and ample water storage.,USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Monterey County
2920,93923-19388880,9,33860,41854,USA,2021-06-15,0,0,Listed for sale,1625097600000.0,925000.0,1121.0,Carmel,CA,1955,36935 Palo Colorado Rd,93923.0,-121.89959716796876,36.40156555175781,0,"""The Zen House"" is situated a stones throw from the ocean just 9 miles south of Carmel where you have access to restaurants gas stations and grocery stores. The main house is an example of how grand things may come in small packages. ALL new appliances - new washer dryer stove microwave wine cooler and the list goes on. The living room is equipped with a wood burning fireplace ample storage and beautiful skylights. Just outside the main cabin is a fire-centered table grill hot tub and digital outdoor shower with several jets & blue optic lights.  ""The Hummingbird Nest"" is the guest house just above the main unit. It is a studio cabin with heated floors fully remodeled kitchen and bath and a wraparound deck. Property also has CCTV cameras for added security. The property is one of a dozen homes that belong to the Palo Colorado Water Association. Fed from a natural spring up above belonging to the association it will insure the constant and healthy water supply.",USD,825.0,825.0,Acres,2.0,2.0,0.0,1,0.0,0,0,1,1,0,0,SINGLE_FAMILY,Monterey County
2921,93923-19388959,9,33861,41854,USA,2021-06-15,0,0,Listed for sale,1623715200000.0,550000.0,156.0,Carmel,CA,1995,37823 Palo Colorado Rd,93923.0,-121.87268829345705,36.38912963867188,0,"""Panoramic (North South and West) Ocean Views a 40 x 60 inground pool and permitted architectual plans for 3500+ SF of home guest house and studio. Photos of structures are pre-Sobranes Fire to show beautiful permitted structure which you would inherit permitted plans for. 11.5 Acres of private land plus availability of purchasing adjacent 9.11 acre parcel for privacy ($195K). Existing water system (well & spring) 2 pumps (solar and gasoline) and 30000 gallons of storage approved and permitted septic inground PG&E to site. Easily accessed by Greenridge Road which is well maintained and graded each spring. more photos tomorrow.6/15/2021""",USD,3526.0,3526.0,Acres,0.0,4.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Monterey County
2922,93923-19388962,9,33862,41854,USA,2021-06-14,0,0,Listed for sale,1623628800000.0,1065000.0,1113.0,Carmel,CA,1995,37859 Palo Colorado Rd,93923.0,-121.8726806640625,36.38875198364258,0,Wow -- what a view! This remarkable retreat sits in the Sunshine high above the Pacific Ocean and affords the remarkable Big Sur experience. This well-built one-bedroom home is about 35 minutes from shopping and services at the mouth of Carmel Valley and the shops and restaurants in Carmel-by-the-Sea and features new windows doors exterior stucco a beautiful view from the new slate patio and a detached finished 1-car garage. Underneath the home there is clean finished storage space and landscaped grounds. This home is in move-in condition.,USD,957.0,957.0,Acres,1.0,1.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Monterey County
2923,93923-19331652,9,33863,41854,USA,2021-06-11,0,0,Listed for sale,1623369600000.0,2899000.0,766.0,Carmel,CA,1950,25193 Hatton Rd,93923.0,-121.9122314453125,36.5575065612793,0,"""This spectacular dramatically designed 8 bed5 bath home is perfect for a large or multi-generational family. The main house offers 5 beds3 full baths with 2 master ensuites & two Carmel Stone fireplaces. The home features an open floor plan lots of windows living room with alcove formal dining breakfast nook in spacious kitchen inside laundry and radiant heat. This beautiful home could also serve perfectly for extra income as it offers a guest suite with 2 beds1 bath kitchen/laundry room plus its very own driveway. It also has a good-sized studio with a full bathroom. This house setting naturally presents good Fung Shui on a large corner lot that receives full sun all day. Beautiful circular driveway with ample parking & garages. Outdoor fireplace manicured yard perfect for entertaining. Walking distance to Carmel High School and a short 10-minute walk to downtown Carmel-by-the-Sea shopping restaurants and Carmels famous white beaches. Do not miss this chance of a lifetime!""",USD,3786.0,3786.0,Acres,5.0,8.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Monterey County
2924,93923-95755100,9,33864,41854,USA,2021-06-09,0,0,Listed for sale,1623196800000.0,1200000.0,0.0,Carmel,CA,0,11 Wild Boar Run,93923.0,-121.86353302001952,36.51401901245117,0,Enjoy mountain and forest views up the Potrero Canyon at this conveniently located private parcel in the Santa Lucia Preserve. On the boarder of fog and sun this mild-climate 36+ acre homesite is approved for a main house guest house and caretakers house on the 2.6 acre building envelope. Just 11 minutes to Carmel-by-the-Sea restaurants and shops and 14 minutes to the Preserve Ranch and Golf Clubs this flag lot rests in ultimate privacy. With 100-miles of private hiking biking and equestrian trail and the Top-100 Tom Fazio Design Preserve Golf Club theres no shortage of outdoor activities. Security water roads electricity cell coverage fast fiber optic internet fire management infrastructure and daily resident services are all in place ready for you to build your dream home in the Carmel sun.,USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Monterey County
2925,93923-19331204,9,33865,41854,USA,2021-06-08,0,0,Listed for sale,1625011200000.0,2895000.0,1152.0,Carmel,CA,2015,24651 Cabrillo St,93923.0,-121.91605377197266,36.56486129760742,0,Renovated craftsman in the heart of Carmel Woods. You will be immediately impressed with this warm and sophisticated 3 bedroom 2 1/2 bath single level home with a detached guest cottage. Two bedrooms are en-suite. Exceptional quality of craftsmanship is evidenced throughout the home showcasing vast open beamed ceilings custom stained glass window features walnut cabinetry an abundance of built ins walk in closets concrete countertops recessed lighting and an oversized 2 car garage with workshop area. Walk to town and easy access to neighboring communities. Kids can walk to Stevenson school from here.,USD,2513.0,2513.0,sqft,3.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Monterey County
2926,94618-24812255,9,33866,13072,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1295000.0,571.0,Oakland,CA,1930,256 Florence Ave,94618.0,-122.22915649414062,37.84035110473633,0,Rare vintage Upper Rockridge Tudor with stunning architectural details and a classic floor plan. Light filled with character and views this wonderful home has hosted decades of beloved family & neighborhood gatherings. The welcoming foyer unfolds to the stunning great room anchored by an impressive floor to ceiling arched window adorned fireplace and an amazing wood beamed ceiling. Three bedrooms two baths are up including the generous west facing primary suite with North Bay views. The 4th bedroom on the main with adjacent full bath offers an ideal set up for visiting guests. A beautiful dining room and eat-in kitchen open to the sun filled back yard and a two car garage with interior access & plentiful storage offers everyday convenience. Moments away from sought after schools shops restaurants and commute options 256 Florence is a must see!,USD,2269.0,2269.0,sqft,3.0,4.0,2269.0,1,2.0,1,Two Story,0,0,0,0,SINGLE_FAMILY,Alameda County
2927,94618-24819482,9,33867,13072,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,500000.0,647.0,Oakland,CA,1996,220 Caldecott Ln UNIT 206,94618.0,-122.22032165527344,37.85755920410156,0,"""Welcome to Parkwoods! This is a bright 1 bd 1 ba condo in a professionally-maintained community in Claremont Hills. The unit has high grade carpet and new LED lighting throughout NEW stainless steel kitchen sink and brand NEW stainless steel appliances. The expansive condo offers a perfect blend of urban convenience and a flexible floor plan of an open-concept living/dinning room and a functional kitchen with upgraded freshly painted cabinets a bar-height countertop and a gas stove; a good-sized bd with a nice walk-in closet; and a bathroom with a shower over a tub and a large vanity. The balcony is accessible from both living room and the bedroom and has an ample storage closet. Unit comes with 1 car parking in the covered garage. W/D in the unit. Easy access to highways and A/C transit bus to downtown SF. Dont miss the opportunity to own this beautiful sunny condo!""",USD,773.0,773.0,sqft,1.0,1.0,773.0,1,0.0,1,0,0,0,0,1,CONDO,Alameda County
2928,94618-24812318,9,33868,13072,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,2199950.0,623.0,Oakland,CA,2000,106 Sheridan Rd,94618.0,-122.22601318359376,37.84125518798828,0,Welcome to this custom contemporary smart home located in the desirable Upper Rockridge Community. This tri-level home has a deck on each level. The entry level has a half bath formal living room with a gas burning fireplace formal dining room a family room with a gas burning fireplace a gourmet kitchen with updated appliances adjacent to a casual dining area. The upper level has 3 bedrooms two baths and washroom. The Primary bedroom was remodeled in 2021. The primary bath feature custom marble walls heated floors and towel racks a tub with jet massage and heated back rest. The huge walk-in shower has an infinity drain; the bidet has auto lid raise and flush. This room’s walk-in closet is large enough to accommodate all your fashionable attire. The lower level features a 2000 bottle wine cellar a bedroom with a full bath and a media room adjacent to a half kitchen: great for entertaining family and friends. The home has Tesla Solar and PowerWall battery backup systems.,USD,3531.0,3531.0,sqft,4.0,4.0,3531.0,1,2.0,1,Tri-Level,0,0,0,0,SINGLE_FAMILY,Alameda County
2929,94618-24813038,9,33869,13072,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,1995000.0,475.0,Oakland,CA,1934,5401 Masonic Ave,94618.0,-122.2239990234375,37.83457565307617,0,Built in 1934 this classic Upper Rockridge Mediterranean home situated on over a quarter-acre level landscaped lot has been updated yet retains much of its original architectural character. This home features four-plus bedrooms four updated bathrooms a formal living room with an attached sitting area a formal dining room and a recently updated kitchen with an attached breakfast room. Downstairs there is a kitchen laundry room and a spacious downstairs family room with its own fireplace. For entertaining under the stars there is a spacious roof deck. Some of the original architectural features include the wood-carved beams in the living room vaulted ceiling the random width/random plank oak hardwood floors and the plaster walls that disappear into the wood frame windows. The landscaping includes a large grass area in front with another one in back and two patio areas with a flowering garden.,USD,4198.0,4198.0,Acres,4.0,4.0,4198.0,1,2.0,1,Two Story,0,0,0,0,SINGLE_FAMILY,Alameda County
2930,94618-24810706,9,33870,13072,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,1295000.0,928.0,Oakland,CA,1920,5863 Chabot Ct,94618.0,-122.24473571777344,37.84900665283203,0,"Take a deep breath and exhale a long ""ahhhhhhhh"" as you ease into the relaxed charm and natural surroundings of 5863 Chabot Court. Tucked away on a peaceful cul-de-sac this one-level bungalow is your Oasis from the hectic pace of everyday life and yet it is near to everything essential: shopping dining great schools transit and community! The updated floorplan offers gorgeous original craftsman details like the brick fireplace and the sweet built-in secretary desk along with a more contemporary kitchen open to the dining area. The primary bedroom enjoys a private en-suite updated bathroom and walk-in closet. The laundry is conveniently located on the main floor near the rear bedroom. There is ample storage in the partial basement below and the detached Garage offers endless possibilities. Most notably the entire property is surrounded by lush green landscaping that provides a visual vacation from the urban world. Welcome home!",USD,1396.0,1396.0,sqft,2.0,3.0,1396.0,1,1.0,1,One Story,0,0,0,0,SINGLE_FAMILY,Alameda County
2931,94618-24825579,9,33871,6495,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,2195000.0,814.0,Piedmont,CA,1977,2 Abbott Way,94618.0,-122.22634887695312,37.83102035522461,0,"""Classic Midcentury with panoramic SF Golden Gate Bay Bridge Alcatraz VIEWS! Tucked away at the end of a private driveway the home offers stylish living in a quiet Piedmont location. Main level has soaring ceilings seamless flow from living room dining eat-in kitchen and family room with deck and patio for indoor/outdoor living. The lower level has three more generous size bedrooms one bath down laundry attached two car garage and ample storage. All in location close to shops farmers market restaurants and Piedmonts K-12 top rated schools.""",USD,2696.0,2696.0,sqft,3.0,4.0,2696.0,1,2.0,1,Two Story,0,0,0,0,SINGLE_FAMILY,Alameda County
2932,94618-2069780018,9,33872,13072,USA,2021-07-02,0,0,Listed for sale,1625184000000.0,699000.0,722.0,Oakland,CA,1963,5343 Broadway Ter #405,94618.0,-122.24691772460938,37.83788299560547,0,Enjoy the serenity of living on the Claremont Country Club golf course. Sunny 2 bdrm 2 bath over 900 sq ft Large living room dining area and a laundry room with washer and dryer in the unit. There is also a community laundry room in the complex. Incredible central location near BART and Rockridge shopping cafes restaurants. Neighborhood amenities abound everything you need all in one location.,USD,968.0,968.0,sqft,2.0,2.0,968.0,1,1.0,1,Three or More Stories-One,0,0,0,0,CONDO,Alameda County
2933,94618-24820209,9,33873,13072,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,1198000.0,651.0,Oakland,CA,1994,3 Windward Hl,94618.0,-122.2264175415039,37.85393905639648,0,Contemporary corner unit townhouse on Hiller Highlands offers 3BR/2.5BA with soaring ceilings dramatic skylights in kitchen primary bedroom & ensuite bath allow abundant of natural lights flooding in.New interior paints & New plush carpet hardwood floor in livingdining room & kitchen. Spacious living room features fireplace. Hill view & peek of the Bay/GG Bridge fr livingdining rm &balcony .New range/hood & updated appliances in Kitchen.Primary bedroom includes fireplace cabinets/shelves/closets & generous size ensuite bath. 2 beds & a full bath on lower levellead to a cozy private backyard retreat.New upgraded high efficiency HVAC unit2 car garage w/interior access & storage cabinets. Custom made window shuttersmirrored doors closets & ample storage space throughout. Close to shop restaurants in Elmwood Claremont Rockridge College Ave Berkeley BART freeways 24 13 & 580. Optional membership to Hiller Highland Country Club contact them for membership costs and details.,USD,1839.0,1839.0,sqft,3.0,3.0,1839.0,1,2.0,1,Multi/Split-Three Or More,0,0,0,0,TOWNHOUSE,Alameda County
2934,94618-24819524,9,33874,13072,USA,2021-06-24,0,0,Listed for sale,1624492800000.0,499900.0,647.0,Oakland,CA,1996,240 Caldecott Ln UNIT 206,94618.0,-122.2209701538086,37.85777282714844,0,Welcome to Parkwoods! Nestled in the Claremont Hills this hidden gem is just a stone’s throw away from Piedmont and Rockridge where you will find the convenience of great shopping and amazing restaurants. With easy access to the 24 and 13 freeways along with bike paths overlooking the San Francisco Bay getting around is a breeze. This peaceful and gated community is pet friendly and has much to offer including a covered parking garage pool jacuzzi sauna sun deck gym and a clubhouse along with private security. This fantastic 1-bedroom unit is located on the second floor and offers an expansive open-concept floor plan. The kitchen has upgraded stainless steel appliances with an in-unit washer/dryer which opens up to the living room with a cozy fireplace for those chilly nights. The bedroom has a large walk-in closet and the expansive window offers a serene view of the hillside adorned with lovely trees. The sliding glass door brings in lots of natural light and opens up to a beautiful balcony with additional storage and a bird’s eye view of the grounds and local wildlife including deer turkeys and goats that graze the hills annually. This property makes you feel like you’re a world away. Come take a look for yourself.,USD,773.0,773.0,sqft,1.0,1.0,0.0,1,1.0,1,Three Or More,0,1,0,0,CONDO,Alameda County
2935,94618-116150748,9,33875,13072,USA,2021-06-08,0,0,Listed for sale,1623110400000.0,2600000.0,443.0,Oakland,CA,1900,5401 Claremont Ave,94618.0,-122.25961303710938,37.84075164794922,0,"""So close yet so far away. Previous owner/builder had a dream back in May of 2017 when he bought the original building. But after spending $1.8mil on the purchase and months of planning spending hundreds of thousands in construction costs he takes a hit. A big one too! Now the new owner is looking for a buyer with the courage fortitude and of course a few dollars to finish the project. Designed by Oaklands very own Baran Studio Architecture they are on board to help the new buyer see this through to the finish line. Project plans and drawings are available for viewing. Call your REALTOR for more information. Youll be looking at 4 individual condo units plus a work/live unit on the street level. Hmm. Maybe finish that one first to use it as an office to sell the other 4 units? With this crazy make-no-sense market who knows what each of the units will sell for?""",USD,5867.0,5867.0,sqft,15.0,12.0,0.0,1,0.0,0,0,0,0,0,0,CONDO,Alameda County
2936,94618-24820124,9,33876,13072,USA,2021-05-21,0,0,Listed for sale,1621555200000.0,695000.0,1016.0,Oakland,CA,1994,46 Spy Glass Hl,94618.0,-122.22827911376952,37.85412216186523,0,Magnificent San Francisco Bay View Hiller Highlands townhome with cathedral ceilings and wood beams that highlight the architectural design of this custom remodeled home. The unit has hardwood throughout the living areas tile floors in the kitchen deck & bath. End unit w/lots of windows & ample light throughout. Kitchen with stainless steel gourmet stove microwave hood dishwasher refrigerator sink & disposal granite countertops with adjoining breakfast bar. Gas fireplace & granite trimmed mantle & hearth with lighted niches in the living room. Stone deck & balcony w/views adjacent to the living room. Plenty of storage cabinetry customized closets mirrored doors & Bay window seat in bedroom. Bathroom with granite shower walls & pedestal sink w/designer toilet in a modern space. Laundry & two dedicated parking spaces. Minutes to highways 13 & 24 College Ave The Elmwood Berkeley & Rockridge restaurants shops/cafes. Contact Highlands Country Club for Membership Pricing.,USD,684.0,684.0,sqft,1.0,1.0,684.0,0,0.0,0,Two Story,0,0,0,1,TOWNHOUSE,Alameda County
2937,94618-103860326,9,33877,13072,USA,2021-04-28,0,0,Price change,1619568000000.0,1795000.0,534.0,Oakland,CA,2009,207 Sheridan Rd,94618.0,-122.22418975830078,37.83908462524414,0,Located in highly sought after Upper Rockridge this dramatic contemporary is sure to impress with its sophisticated style. The elevator entry transports you to the main living level. Open and inviting this level was designed with entertaining in mind. The kitchen/family room combo features large picture windows overlooking stunning hillside views. The formal dining room is accentuated by a fireplace offering the perfect ambiance for intimate family dinners or entertaining on a larger scale. The living room is a perfect gathering spot for friends and family. Upstairs 3 bedrooms and 2 baths include the spacious primary suite with walk-in closets and stunning views. Downstairs a large guest suite with separate entry is the perfect space for guests home office gym and more. Location style and comfortable elegance combine to make 207 Sheridan Road the perfect place to call home.,USD,3360.0,3360.0,sqft,4.0,4.0,3360.0,1,2.0,1,Three or More Stories,0,0,0,0,SINGLE_FAMILY,Alameda County
2938,94618-2098513014,9,33878,13072,USA,2021-04-05,0,0,Price change,1625184000000.0,315000.0,0.0,Oakland,CA,0,209 Sheridan Rd,94618.0,-122.2268524169922,37.841495513916016,0,FANTASTIC OPPORTUNITY AWAITS! Full approved plans included with sale of this upslope lot located in the desirable UPPER ROCKRIDGE neighborhood. Located on a quiet peaceful court your future home awaits. The median sold price of 4 bedroom homes in this area is $2250000. ( This project was permit ready but permits have since expired.) Full set of plans available in disclosureIO. Site and elevation plan in docs. THIS LINK WILL TAKE YOU TO DISCLOSURES: https://app.disclosures.io/link/209-Sheridan-Road-p075g6os,USD,0.0,0.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Alameda County
2939,94618-24812340,9,33879,13072,USA,2021-02-26,0,0,Listed for sale,1619222400000.0,1999000.0,415.0,Oakland,CA,1994,264 Sheridan Rd,94618.0,-122.22307586669922,37.838523864746094,0,Upper Rockridge! Elegant & Contemporary 4812 SF w/ a Bright Open Floor Plan. Beautifully Renovated with luxurious home touches. 5+ Bedrooms with 5.5 Bathrooms plus Multi-Function Rms - Office In-Law and/or Gym. Bamboo flooring and recessed lighting throughout. Spacious Living & Dining Rooms. Huge Family Room with floor to ceiling granite fireplaces. Gorgeous Gourmet Kitchen with island and stainless steel Bosch appliances granite counters Italian tile floors and pantry room. The Master Bedroom has an adjacent room for possible office/exercise room. The Master Bathroom has a custom granite shower w/ double shower heads large soaking tub and custom Walk-in Closet. Two ensuite bedrooms w/ full bathrooms possible home office or an in-law set up. Large laundry room next to a large unfinished storage room or a possible Wine Cellar? Rear and side yards ready for custom features. 2 Car Garage driveway parking and more...,USD,4812.0,4812.0,sqft,5.0,5.0,4812.0,1,2.0,1,Tri-Level,0,0,0,0,SINGLE_FAMILY,Alameda County
2940,94618-2073663604,9,33880,13072,USA,2021-02-17,0,0,Price change,1620604800000.0,178000.0,0.0,Oakland,CA,0,0 Florence Ave,94618.0,-122.22925567626952,37.84194564819336,0,Property is located immediately to the right/south of the house at 690 Florence.,USD,0.0,0.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Alameda County
2941,96010-2088843450,9,33881,10395,USA,2021-06-11,0,0,Listed for sale,1623369600000.0,110000.0,0.0,Big Bar,CA,0,36 Deadwood Ct,96010.0,-123.267578125,40.73862838745117,0,"""Tucked away on quiet Cul-de-sac is a parcel large enough for privacy Madrone shaded for comfort open space a plenty for garden or horse etc.and still has room for your dream home in the country. Used by the same family for over 50 yrs as vacation getaway. Its your turn come take a look and see for yourself what a bargain this is.""",USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Trinity County
2942,95673-25978449,9,33882,26767,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,469000.0,281.0,Rio Linda,CA,1992,901 Herring Ave,95673.0,-121.44554901123048,38.70264053344727,0,Lovely home located in a quiet neighborhood in Rio Linda. This beauty features 3 bedrooms/2 baths with a nice-size lot. Terrific floorplan including a bonus living area. Galley-like kitchen with plenty of storage and counter space. Just steps away from a park! Large backyard with plenty of room for kids to play and hosting a family summer BBQ. Easy commute to freeway. Note: Updates to the house including flooring has been within the last 2 years. Brand new HVAC purchased last month! Come See This Fantastic Home Today!,USD,1669.0,1669.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
2943,95673-25990407,9,33883,26767,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,424000.0,263.0,Rio Linda,CA,1997,210 Lion Heart Way,95673.0,-121.4666976928711,38.68521118164063,0,4 bedroom 2 bath SINGLE story home in Rio Linda located in desirable neighborhood. Fireplace with sliding door access to backyard. Fully fenced backyard with newer patio covering.,USD,1614.0,1614.0,sqft,2.0,4.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
2944,95673-25977540,9,33885,26767,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,499900.0,361.0,Rio Linda,CA,1939,848 U St,95673.0,-121.44559478759766,38.70426940917969,0,"""This one of a kind Cape Cod Cottage has been in the family since the day it was built! Now it is your turn to make this treasure your own! Cozy 3 bed 1 bath with original wood floors and blueprints to fulfill your hearts desires on this almost 2 acre lot! An oversized barn with additional 3000 sqft additional workshop over 20 types of fruit and nut trees gardens and shaded yard creating your own private oasis! Call today to make this slice of country near the city yours!""",USD,1383.0,1383.0,Acres,1.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
2945,95673-25977495,9,33886,26767,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,439995.0,312.0,Rio Linda,CA,1990,6816 2nd St,95673.0,-121.46121215820312,38.69205474853515,0,"""Welcome home to this Country charmer!! Enjoy spacious country life and pastoral views with the convenience of being close to town! This home features 3 bedrooms and 2 baths with 1410 square feet of living space. Well maintained the property has a brand new 35 -year comp Cool Roof shingles roof and stunning custom fresh exterior paint. Boasting upgraded carpeting and 18 inch tile throughout vaulted ceilings a cozy fireplace and an open floor plan this home has it all. The property sits on a spacious corner lot with a large backyard featuring trees for shade a firepit for entertaining a covered patio area for BBQing and a custom planter box area for the gardening enthusiast (Fresh Veggies-Yum!! The oversized 2- car garage includes additional large bonus workshop space. There is also potential space for creating RV parking around back if so desired. Easy access to local shopping restaurants schools Natomas and the airport makes this location special. Come on by!""",USD,1410.0,1410.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
2946,95673-25990232,9,33887,26767,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,335000.0,348.0,Rio Linda,CA,1984,346 Montague Way,95673.0,-121.45736694335938,38.686500549316406,0,"""Welcome to this two bedroom two bathroom home located in the heart of Rio Linda. Walk inside and youre greeted by the living room that is complete with a charming brick wood burning fireplace. The living room opens up to the dining room and kitchen combination. The kitchen boasts laminate countertops tile flooring and a large stainless steel fridge. There is a separate laundry room for convenience. Outside there is a large fenced-in backyard which has a cement patio and is perfect for family gatherings and BBQs. Home has RV access is being sold as-is and needs a little love. Close distance to Westside Elementary School and Rio Linda High School this is an opportunity you dont want to miss out on!""",USD,963.0,963.0,sqft,2.0,2.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
2947,95673-25990507,9,33888,26767,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,630000.0,302.0,Rio Linda,CA,1960,1420 I St,95673.0,-121.43272399902344,38.6832275390625,0,Private country living at its best!! Enter into the home through your very own private gate follow the shrub lined and landscaped driveway. This home has all of the supreme comfort and sits on just shy of half an acre land. The minute you walk into the entrance it boasts lots of natural light. The living room is wonderful and great for entertaining. The gourmet kitchen opens to the covered patio which will make for relaxing nights BBQing. the play structure will the keep kids busy. The side of the house has enough toy storage for RV boat and any other toy you can imagine. The back yard is very big and a clean canvas to design landscaping or put in a pool. Interested in small farm animals lots of room to build a chicken coop or plant rows of grapes or fruit trees. Two large sheds for storage and the separate shed that can be a workout room or Art studio. Fully fenced yard with lots of privacy. I could go on and on but I will just say its a must see!!,USD,2089.0,2089.0,Acres,2.0,3.0,0.0,0,0.0,0,0,0,1,0,0,SINGLE_FAMILY,Sacramento County
2948,95673-25978459,9,33889,26767,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,340000.0,292.0,Rio Linda,CA,1979,945 Quiet Way,95673.0,-121.44355010986328,38.70045471191406,0,Come on out and see this 3Br 2Ba property on a quiet street. Ideal for your homebuyers to add their personal touch. Custom plantation shutters throughout. Wood-burning fireplace insert. Centrally located; head West to Sacramento Airport or East to Sacramento proper. Enjoy nearby Babe Best park & Cherry Island soccer complex/golf course.,USD,1164.0,1164.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
2949,95673-96012575,9,33890,26767,USA,2021-07-05,0,0,Listed for sale,1625443200000.0,119000.0,0.0,Rio Linda,CA,0,7204 Acorn Hill Ct,95673.0,-121.45787811279295,38.69873428344727,0,Ready to build lot with improvements completed and utilities on the street. Buyer to verify availability and cost to connect. Newer subdivision.,USD,0.0,0.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Sacramento County
